MM_606793,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_614949,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_625855,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_625858,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_634043,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_642221,MM_223080,MM_223081,MM_223083,MM_223084,MM_223085,MM_223086,MM_223087,MM_223089,MM_223090,MM_223091,MM_223092,MM_223093,MM_223094,MM_223095,MM_223096,MM_223097,MM_223098,MM_223099,MM_223101,MM_223102,MM_223103,MM_223104,MM_223105,MM_223106,MM_223107,MM_223108,MM_223109,MM_223110,MM_223111,MM_223112
MM_ECXZ06M1KF44N1IL1D436A,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1KF44N1IL1D436B,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1KF44N1IL1D523A,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1KF44N1IL1D523B,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1KF44N1IL1D591A,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1KF44N1IL1D591B,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1VF44N1IL1D564A,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
MM_ECXZ06M1VF44N1IL1D564B,MM_GPX06AAKLSL0221CPLW,MM_GPX06AAKLSL03D9CPLW,MM_GPX06AAKLSL0854CPLW,MM_GPX06AAKLSL15D0CPLW,MM_GPX06AAKLSL57D0CPLW
